source,target,weight
PI3K,XPO6,2.9800224
PI3K,ANXA2R,-4.0200663
PI3K,CCNDBP1,-5.6930027
PI3K,HTR2B,-4.7864575
PI3K,ZCWPW1,-1.7191616
PI3K,RING1,-2.2458682
PI3K,BBS4,-3.3332605
PI3K,PIWIL4,-3.567248
PI3K,ENSA,2.3653898
PI3K,WASHC2C,-4.863733
PI3K,BSDC1,-2.4070566
PI3K,EIF4G1,3.841237
PI3K,KIF5B,3.1087444
PI3K,STARD3,-1.9113064
PI3K,RANBP10,-1.850802
PI3K,BOD1L1,-2.902527
PI3K,AP1G1,2.5349894
PI3K,NAPRT,-2.422552
PI3K,SPATA17,-3.2162135
PI3K,TBX19,-2.422642
PI3K,CLCN7,-2.1906571
PI3K,TGIF2,-2.9648917
PI3K,RXRB,-2.0086148
PI3K,CNOT9,2.7272289
PI3K,HBP1,-4.670485
PI3K,PMS2P3,-2.1786218
PI3K,CLOCK,3.1199107
PI3K,CCDC140,-2.066294
PI3K,SLC6A6,3.922283
PI3K,RPL22,-2.153272
PI3K,STK16,-2.0741987
PI3K,FBXW4,-2.939787
PI3K,ARIH2OS,-4.8136106
PI3K,AGFG1,2.6174152
PI3K,EFNB2,6.08679
PI3K,GDPD5,-4.284696
PI3K,HCCS,3.6042237
PI3K,ARL6,3.6709442
PI3K,APOD,-4.469019
PI3K,ULBP2,4.251747
PI3K,SURF4,3.6385596
PI3K,CALU,3.741921
PI3K,NUCB1,-3.6901135
PI3K,TMEM86A,-2.9945915
PI3K,JOSD2,-3.062974
PI3K,CFAP43,-1.3089638
PI3K,ZNF311,-2.6654744
PI3K,MRPL42,3.429511
PI3K,POLR1D,-3.6285741
PI3K,POLR3G,4.837192
PI3K,IL17D,-3.7541058
PI3K,PAQR6,-3.3228626
PI3K,DUSP22,-4.161446
PI3K,PDZD4,-2.4555607
PI3K,FOXO4,-2.794588
PI3K,ZFTRAF1,-1.8228601
PI3K,FOXF2,-3.7553275
PI3K,WBP2,-3.1503332
PI3K,YPEL3,-7.0313644
PI3K,CSNK1D,-3.4732873
PI3K,ZC3H10,-1.9882686
PI3K,WDR91,-2.9211688
PI3K,ACTG2,3.3683255
PI3K,INTS6L,3.4800715
PI3K,ATP8A2,2.0688736
PI3K,TUBB6,6.5892673
PI3K,BPNT2,2.416922
PI3K,ZCCHC9,-3.356986
PI3K,RWDD2B,-3.5516326
PI3K,EIF3H,-2.54381
PI3K,MPDU1,2.4605417
PI3K,SHC2,-3.116107
PI3K,MIEF2,-3.7960324
PI3K,MMEL1,-2.1824138
PI3K,UBL3,-4.7764063
PI3K,TTLL1,-4.0140934
PI3K,PIM1,-7.2207494
PI3K,SWT1,-4.2164783
TGFb,LINC00312,4.428987
TGFb,TSPAN2,5.502326
TGFb,SMAD7,7.6311436
TGFb,NOX4,5.913813
TGFb,COL4A1,6.3374896
TGFb,CAVIN4,4.5973434
TGFb,ID4,4.1699014
TGFb,BMPR2,4.015505
TGFb,SKIL,4.2741814
TGFb,RASL11B,2.7230098
TGFb,COMP,9.89925
TGFb,LMCD1,5.6752815
TGFb,MRAS,5.201967
TGFb,ID1,12.354288
TGFb,SYT15,3.8577433
TGFb,CILP,4.651004
TGFb,CNN1,4.953471
TGFb,ADAM12,3.9683046
TGFb,ITGA11,3.3926976
TGFb,COL5A1,5.221051
TGFb,MFAP4,5.8130383
TGFb,FSTL3,6.807359
TGFb,IL11,6.3308964
TGFb,ID3,10.481113
TGFb,NINJ2,3.8756266
TGFb,PLN,2.7483232
TGFb,BGN,3.23784
TGFb,CRLF1,4.825293
TGFb,CALD1,3.0516355
TGFb,MYOZ1,4.962475
TGFb,COL4A2,4.221264
TGFb,NOX1,-1.0457634
TGFb,PMEPA1,8.096141
TGFb,SAMD11,4.9830847
TGFb,COL1A1,3.566081
TGFb,NUAK1,6.09543
TGFb,ATP10A,2.784857
TGFb,CDH2,3.2883103
TGFb,LTBP2,4.372794
TGFb,EFR3B,1.3343499
TGFb,TPM1,4.5953608
TGFb,XYLT1,3.1977155
TGFb,SLCO2A1,4.8697886
TGFb,SYNDIG1,1.8364038
TGFb,GRIA3,1.0868126
TGFb,XRCC4,3.3772318
TGFb,GDF5,-1.9395595
TGFb,RUSC2,2.3531795
TGFb,ACOX3,2.7215288
TGFb,LECT2,2.9089513
TGFb,UNC5B,3.8338196
TGFb,GALNT10,3.0470772
TGFb,ACTC1,3.3374298
TGFb,LRRC32,5.293596
TGFb,OPCML,4.467951
TGFb,CLDN11,-3.6902833
TGFb,PKNOX2,2.0484917
TGFb,RFLNB,7.30913
TGFb,LRRC15,2.3045952
TGFb,PODNL1,2.1489096
TGFb,DACT1,6.2208796
TGFb,HSD17B6,4.7825274
TGFb,GOPC,2.8545177
TGFb,AK5,-3.3571324
TGFb,RASD2,3.3845572
TGFb,KIRREL3,2.5423856
TGFb,SH3PXD2A,3.8797917
TGFb,ABCA6,-3.2715368
TGFb,FBLN5,4.9224854
TGFb,MEX3B,3.9782925
TGFb,C3orf80,4.8090377
TGFb,PLCB4,3.9338903
TGFb,ISLR2,2.46806
TGFb,YIPF5,2.8119364
TGFb,MSR1,-1.7648382
TGFb,LRRN4CL,-3.7845151
TGFb,OLFM2,2.065376
TGFb,CHST3,2.2218008
TGFb,TUFT1,6.010991
TGFb,SPHK1,6.0901117
TGFb,ABCA8,-1.7092451
TGFb,SEMA7A,3.894772
TGFb,P2RX1,2.7581382
TGFb,RXFP1,-2.2777178
TGFb,CDKN2B,3.373728
TGFb,PAWR,2.5534344
TGFb,SNAI1,3.568174
TGFb,LIMS2,2.2749467
TGFb,TNFSF4,5.503893
TGFb,NEDD9,4.3611927
TGFb,SMAD6,2.7982655
TGFb,DGKI,2.2411437
TGFb,BCOR,2.7357464
TGFb,SGPL1,2.5839233
TGFb,SMURF1,1.5381533
TGFb,SPECC1,2.5741138
TGFb,ARFGAP1,2.0734012
TGFb,UACA,2.6166468
TGFb,SLC16A2,3.1408992
TGFb,DCBLD1,3.899011
TGFb,KCTD11,6.1892295
TGFb,ARHGEF40,2.0043306
TGFb,FRMPD4,-1.2192216
TGFb,MRGPRF,-1.7894102
TGFb,PDE7B,-2.9271176
TGFb,DSP,5.9772043
TGFb,SLC14A1,-3.7381687
TGFb,DYSF,2.4582908
TGFb,COL10A1,1.1559236
TGFb,CSDC2,1.6616042
TGFb,RTL3,-1.8918275
TGFb,KIF26B,1.2777139
TGFb,LIN7B,1.7377893
TGFb,DLX2,2.6749015
TGFb,TSPAN8,-3.1402924
TGFb,ADAMTSL3,1.2087629
TGFb,PRR5L,2.031681
TGFb,SEPTIN11,3.120887
TGFb,NXPH4,1.6715585
TGFb,PDLIM3,2.3810666
TGFb,PGM3,2.5750399
TGFb,HSD11B1,-4.7485356
TGFb,DLC1,1.6764476
TGFb,TNS1,2.994399
TGFb,AUTS2,1.6778594
TGFb,CDC42SE1,2.141921
TGFb,BMP6,1.6275073
TGFb,DCLK2,1.2645428
TGFb,GRB10,3.1698432
TGFb,NRBF2,3.0385196
TGFb,SMCO4,3.8585513
TGFb,ADCY7,2.401239
TGFb,CAVIN2,-2.9848979
TGFb,FAP,2.78013
TGFb,ERG,0.99360615
TGFb,BMPER,-2.943084
TGFb,ANXA10,-4.3284225
TGFb,KIT,-3.18522
TGFb,IGF1,1.4081669
TGFb,SULF1,4.742803
TGFb,EXTL1,1.6596915
TGFb,HAS1,2.3410566
TGFb,FOXA2,-1.6511594
TGFb,HACD1,1.9788008
TGFb,OSR1,-3.049806
TGFb,JADE2,-2.136526
TGFb,GPR4,-1.5646386
TGFb,ABCA9,-1.3403875
TGFb,ARHGAP29,-2.738833
TGFb,LDLRAD4,1.7060416
TGFb,EPHB3,1.9280099
TGFb,CTPS1,6.3722253
TGFb,MAP3K2,1.9171919
TGFb,RASGRP1,5.178948
TGFb,PDE5A,-2.2610419
TGFb,DIXDC1,1.8516234
TGFb,SYNPO2L,3.3766067
TGFb,SMAD3,-2.9686766
TGFb,POSTN,3.004473
TGFb,LPAR1,-3.298726
TGFb,DYRK2,2.2121158
TGFb,KCNK2,-2.5307844
TGFb,MEOX2,-1.4270344
TGFb,PXDC1,2.6447415
TGFb,CNKSR3,-1.934838
TGFb,TM6SF1,3.2924488
TGFb,GXYLT2,4.3475347
TGFb,PDE1A,-1.395342
TGFb,CBFB,2.9339232
TGFb,MAMDC2,4.902338
TGFb,COL8A2,1.723847
TGFb,MYOM3,0.90420437
TGFb,SHROOM4,1.4546883
TGFb,AMIGO2,6.470026
TGFb,ANKLE2,1.7899102
TGFb,FERMT2,3.528707
TGFb,ADAMTS4,1.2432178
TGFb,TGFBR3,-4.292071
TGFb,RNF121,1.2778982
TGFb,HES1,3.6961813
TGFb,VSTM4,0.9514296
TGFb,KLHL26,1.5867947
TGFb,GLI2,1.3792243
TGFb,PPP1R13L,2.8390713
TGFb,EPHB2,1.604435
TGFb,MAP6,1.1598103
TGFb,ITGA4,3.9253588
TGFb,JUNB,6.008423
TGFb,ECI2,-2.2340553
TGFb,LRRN3,2.0090837
TGFb,GADD45B,4.999954
TGFb,MGAT4C,-27.795485
TGFb,CHST11,3.2641478
TGFb,MAPRE2,-1.3489296
TGFb,ZNF48,1.7454616
TGFb,CLDN14,1.6253287
TGFb,DSE,2.3274622
TGFb,NDEL1,1.2748696
TGFb,GSTT2,2.1346118
TGFb,CLTCL1,2.3032722
TGFb,BLOC1S2,3.4466743
TGFb,ITIH3,2.1915336
TGFb,OLFML3,2.9622674
TGFb,RCN3,1.7722074
TGFb,MLXIP,1.8177577
TGFb,BMP4,-2.9736662
TGFb,LINC00472,-2.0116215
TGFb,SERPINE1,6.460588
TGFb,HECTD2,1.3761812
TGFb,FHL3,1.8798633
TGFb,IVNS1ABP,3.2289214
TGFb,PNMA1,2.3750975
TGFb,APBB2,1.5867792
TGFb,MAMLD1,3.9236877
TGFb,MBOAT2,2.4174592
TGFb,CDC25B,-2.967149
TGFb,NOVA1,-1.1013055
TGFb,DZIP1L,1.20389
TGFb,XIRP1,3.5769746
TGFb,ITGAV,3.4467003
TGFb,CTIF,1.5169924
TGFb,TMC7,1.7869242
TGFb,PDGFA,3.6827893
TGFb,RBP1,2.1498733
TGFb,SLN,1.5435112
TGFb,COL1A2,2.171297
TGFb,AGFG2,-0.8113474
TGFb,PDGFC,3.2946491
TGFb,ADAM19,2.4510925
TGFb,AQP1,1.8012326
TGFb,TFPI,-2.5929677
TGFb,COL16A1,2.5656395
TGFb,TRERF1,-2.3419468
TGFb,AGPS,2.44907
TGFb,P4HA3,1.4681568
TGFb,PRRX2,1.2102664
TGFb,FBXL21P,1.2864996
TGFb,R3HDML,1.4464755
TGFb,PLXND1,1.8383762
TGFb,TRPA1,-1.7974306
TGFb,CREB3L2,1.701205
TGFb,GPR39,-1.7102488
TGFb,C18orf25,1.2503252
TGFb,ST6GAL2,1.4483103
TGFb,GLS,1.9721617
TGFb,MCF2L2,1.5807331
TGFb,DHRS2,3.5587668
TGFb,PHTF2,1.6259683
TGFb,RARA,1.3632787
TGFb,LIMK2,2.7858996
TGFb,APOH,-1.0491915
TGFb,ZMIZ1,1.9573807
TGFb,NGF,1.4607185
TGFb,NKD1,1.1784194
TGFb,LIMK1,1.2011956
TGFb,WWC2,1.4377794
TGFb,FN1,4.1124234
TGFb,PDE11A,0.95632595
TGFb,CCDC198,-0.8465008
TGFb,TGFBR1,2.2840948
TGFb,PAMR1,-1.6398106
TGFb,TSPAN13,3.9886417
TGFb,GOSR2,1.0105116
TGFb,SCX,2.0496411
TGFb,ATP8B1,-2.065945
TGFb,TGFB1,1.9825935
TGFb,RHOJ,2.710872
TGFb,ADAMTS2,1.6686523
TGFb,NGEF,1.5763512
TGFb,S1PR5,1.221123
TGFb,IGFBP7,1.9629381
TGFb,LANCL2,1.5727972
TGFb,TCF4,2.4341125
TGFb,SMAD9,2.1452906
TGFb,GABRQ,0.8385765
TGFb,CRADD,-1.5173107
TGFb,AMTN,2.472469
TGFb,TENM4,2.0288613
TGFb,FOXP1,1.5919509
TGFb,C5orf46,3.7118702
TGFb,EHMT2,-1.0454371
TGFb,SLC10A3,1.6590619
TGFb,AMZ1,1.1009653
TGFb,ZNF821,0.9028877
TGFb,CACHD1,1.8285125
TGFb,WNT5B,1.5995263
TGFb,PID1,1.6091943
TGFb,LARP6,1.6031401
TGFb,ACOX1,1.2483753
TGFb,CPED1,-1.8090626
TGFb,SYNE1,1.116451
TGFb,SLC22A3,1.2470158
TGFb,COL7A1,3.2284484
TGFb,BDKRB2,-2.0701237
TGFb,DUSP26,0.86189294
TGFb,SEC14L2,1.6445985
TGFb,CCL11,1.6561863
TGFb,PLIN2,-2.1667259
TGFb,ANAPC13,-1.4306257
TGFb,SLC6A19,2.6637828
TGFb,LETM2,-2.1359692
TGFb,DENND2A,-1.7043278
TGFb,TERT,-1.163213
TGFb,ABLIM2,0.92066896
TGFb,PCK2,4.436737
TGFb,ADGRF5,1.4910171
TGFb,CYP27C1,2.0612993
TGFb,PPIL6,-0.8889668
TGFb,TGFBR2,-3.153586
TGFb,ID2,5.846815
TGFb,UBL3,2.7292829
TGFb,HBEGF,3.840709
TGFb,LRRC20,-1.5672294
TGFb,PTPN21,1.3006144
TGFb,DRP2,0.88980466
TGFb,PIEZO1,1.2382892
TGFb,AOX1,-2.4389534
TGFb,SSBP3,2.070435
TGFb,ANKRD44,2.039607
TGFb,AEBP1,1.5549142
TGFb,TSHZ3,2.1456578
TGFb,ANKRD1,4.2065797
TGFb,ADRA2A,1.4998688
TGFb,MASP1,-0.74265975
TGFb,ADAMTS6,1.636273
TGFb,ARL4A,3.2303176
TGFb,MAP3K4,2.3993247
TGFb,LCE3D,2.3422596
TGFb,IER5L,4.128868
TGFb,SPARC,2.7543015
TGFb,KLC1,1.2577612
TGFb,SLC7A5,5.049916
TGFb,TMEM190,1.4855133
TGFb,CCDC80,3.9465852
TGFb,HOXC9,1.6180019
TGFb,DPY19L1,1.036779
TGFb,MRC2,1.4597011
TGFb,MINAR1,1.2881979
TGFb,VCAN,4.319555
TGFb,CHFR,1.4612571
TGFb,TBX3,1.9634631
TGFb,LSS,-1.9262185
TGFb,MFAP3L,1.1468868
TGFb,TLL2,0.89188963
TGFb,TSPAN4,-1.9640418
TGFb,PDGFD,-2.4844851
TGFb,QPCT,3.2055976
TGFb,SGCE,-1.9263482
TGFb,EGR2,6.4420524
TGFb,C1orf140,-1.244422
TGFb,TTMP,2.0711925
TGFb,ASS1,5.725967
TGFb,SLC3A2,3.476583
TGFb,INHBB,2.6877165
TGFb,SEL1L3,1.5479256
TGFb,FZD7,3.596593
TGFb,ZNF281,1.9896873
TGFb,ACKR4,-1.9247174
TGFb,MMP2,1.7779781
TGFb,NPHS2,0.7973132
TGFb,NOTCH3,1.3761761
TGFb,GPX7,1.6070424
TGFb,PTPRE,1.7011894
TGFb,WTIP,1.3431177
TGFb,SLC19A2,3.0666625
TGFb,JPH2,1.019229
TGFb,HNF4A,0.83763504
TGFb,GATA2,1.3530099
TGFb,PDGFRB,1.6951315
TGFb,FGF10,-1.0511618
TGFb,ATOSB,1.4706783
TGFb,HEY1,3.4432075
TGFb,FBXO24,-0.70358545
TGFb,SMARCD3,1.2795638
TGFb,TXNRD1,-2.0790997
TGFb,ATP13A2,1.5748022
TGFb,BEND7,0.9199418
TGFb,LPAR4,-1.1081727
TGFb,ANXA13,-1.0003223
TGFb,TM4SF20,-1.367903
TGFb,LMO3,-1.2049501
TGFb,PRKCI,1.5793257
TGFb,KCND2,-1.4026618
TGFb,PRPS1,2.83388
TGFb,CA12,-2.915895
TGFb,PRG4,1.3614564
TGFb,COL5A2,2.6119711
TGFb,CLEC2B,-2.3399713
TGFb,NOTCH2,1.6897379
TGFb,CAMKK1,0.9494219
TGFb,PSAT1,6.2539167
TGFb,SFRP1,-2.539269
TGFb,CSRP2,2.9413433
TGFb,KCNN3,-0.9641845
TGFb,SERTAD1,3.571617
TGFb,PPFIA1,1.1230099
TGFb,LIMCH1,2.1624556
TGFb,ADH1B,-1.3755437
TGFb,FER1L6,-1.2710558
TGFb,FGL1,-1.0263714
TGFb,DNAJB5,1.6373227
TGFb,IL13RA1,1.923477
TGFb,TET3,1.360692
TGFb,ADH1C,-1.4685447
TGFb,PDLIM7,1.5917611
TGFb,DOCK9,1.1141553
TGFb,ADGRA2,1.5076727
TGFb,NALCN,1.7024915
TGFb,SHC3,-1.0447209
TGFb,CSN1S1,0.7659757
TGFb,RSPO3,-2.0825381
TGFb,DAPK1,-2.004283
TGFb,PDE8B,-1.2794693
TGFb,STK38L,2.3278108
TGFb,SPTLC2,1.2992433
TGFb,FBXO32,4.1784186
TGFb,LBH,3.6929736
TGFb,CEBPG,3.2817135
TGFb,CRIP2,2.431877
TGFb,SLIT2,-2.0717509
TGFb,ITGA10,-1.7400101
TGFb,NRGN,-2.391888
TGFb,FNIP2,2.4704056
TGFb,FRMD6,3.1132545
TGFb,MAGI1,0.7076311
TGFb,GNAI1,-1.96803
TGFb,SLAMF8,2.6724012
TGFb,RXFP2,-0.9009547
TGFb,EML1,1.5862163
TGFb,INHBE,3.538492
TGFb,RESF1,-2.3627245
TGFb,FAM110B,-1.528661
TGFb,SKI,1.3613323
TGFb,CCN2,7.724464
TGFb,PLEK2,3.1269054
TGFb,DNAJC22,1.2818757
TGFb,TEAD4,1.8564076
TGFb,ALDH3A2,-1.9772303
TGFb,SS18,1.3630109
TGFb,C5,-2.1543674
TGFb,TAGLN,4.1724277
TGFb,DOK6,1.0597967
TGFb,ARHGAP6,-1.0294409
TGFb,PTN,-1.3187402
TGFb,UBE2J1,1.5531731
TGFb,EVA1A,2.9695504
TGFb,NKIRAS2,1.0968293
TGFb,AREL1,1.0900294
TGFb,ZNF175,0.9598886
TGFb,HPS5,2.2022243
TGFb,MTHFD2,4.8078313
TGFb,PHLDB1,1.0080844
TGFb,SAMD1,0.9533087
TGFb,TP53I3,5.245754
TGFb,RASSF2,3.0725327
TGFb,ODAPH,2.6989834
TGFb,FAM83G,1.7772328
TGFb,MFAP2,1.9226166
TGFb,HOMER1,3.0737162
TGFb,MGARP,-2.736153
TGFb,MME,-2.7416263
TGFb,HGF,-1.2678881
TGFb,PPL,-3.2105803
TGFb,KITLG,-1.8095094
TGFb,CFH,-2.0745597
TGFb,AR,-1.1111546
TGFb,DPF3,-0.8841763
TGFb,CEBPD,-3.348566
TGFb,GOLGA5,1.494357
TGFb,SORBS1,1.4506575
TGFb,IHH,0.6973237
TGFb,RNF217,1.7587942
TGFb,KRTAP1-5,-3.529143
TGFb,PDLIM4,1.6241578
TGFb,CHRNA9,1.48485
TGFb,RAC2,-2.4515965
TGFb,GPR37,-1.6779113
TGFb,LGSN,-1.2904097
TGFb,GRK4,0.5639643
TGFb,SPX,-1.1936889
TGFb,TBC1D16,1.2931694
TGFb,HDGFL3,1.2990122
TGFb,HFE,-0.92514825
TGFb,WLS,-2.6021361
TGFb,GLIPR2,2.4214778
TGFb,MBD4,1.4897596
TGFb,NALF1,1.4460039
TGFb,UGCG,-3.087662
TGFb,CSGALNACT1,-2.0917153
TGFb,GALNT12,-2.2851055
TGFb,PDK4,-2.7998598
TGFb,GOLT1B,1.8869677
TGFb,EVI2B,-2.647226
TGFb,OXTR,3.3696558
TGFb,ARF4,1.7232751
TGFb,DERL1,0.9229322
TGFb,ELN,0.87109065
TGFb,CSRP1,2.43391
TGFb,VIPR1,-1.8600708
TGFb,SLC22A15,2.7572494
TNFa,CSF2,8.35548
TNFa,CXCL5,10.0813675
TNFa,NFKBIE,10.356205
TNFa,TNFAIP3,35.40072
TNFa,EFNA1,18.63111
TNFa,IFNAR2,7.580701
TNFa,ICAM1,22.039341
TNFa,CXCL8,45.441826
TNFa,RELB,9.264594
TNFa,LTB,4.8273115
TNFa,IL32,15.963619
TNFa,TLR2,7.0393577
TNFa,TNFAIP2,12.213727
TNFa,NFKBIA,12.5677
TNFa,BCL2A1,17.225008
TNFa,INHBA,15.563199
TNFa,IL36G,13.425175
TNFa,SERPINA3,11.405799
TNFa,PLAU,11.492884
TNFa,CCL20,38.387966
TNFa,SLC2A6,10.249108
TNFa,MRGPRX3,10.786211
TNFa,NINJ1,8.560735
TNFa,CXCL3,23.758106
TNFa,BIRC3,13.582046
TNFa,IFNGR2,7.377789
TNFa,TCIM,8.472724
TNFa,BID,5.6041317
TNFa,CSF3,6.3431406
TNFa,NFKB1,9.348958
TNFa,CXCL2,8.95476
TNFa,DRAM1,10.758252
TNFa,PPP4R4,3.3280547
TNFa,CD83,11.002665
TNFa,IKBKE,3.773163
TNFa,CLDN1,9.089955
TNFa,C1QTNF1,5.7622914
TNFa,IRF1,15.650726
TNFa,NKX3-1,2.8716328
TNFa,TRIM47,5.244304
TNFa,CXCL6,10.517614
TNFa,TNIP1,6.4295945
TNFa,MMP12,6.477017
TNFa,BMP2,8.582446
TNFa,CFB,7.4267354
TNFa,CCL2,19.846182
TNFa,TICAM1,3.4637566
TNFa,CTHRC1,9.45956
TNFa,IL6,19.703573
TNFa,NFKB2,5.00245
TNFa,SOD2,13.62311
TNFa,MMP9,12.5887575
TNFa,RHCG,3.1016004
TNFa,TIFA,6.052293
TNFa,MMP10,8.347427
TNFa,TAPBP,3.9797425
TNFa,IGFL1,8.95157
TNFa,B4GALT1,2.7458532
TNFa,DTX2,2.9313197
TNFa,TNIP2,3.39429
TNFa,PTX3,21.502733
TNFa,CYLD,2.8754637
TNFa,EDN1,7.5856237
TNFa,TMEM217,4.038151
TNFa,RIPK2,5.5724077
TNFa,SDC4,8.122776
TNFa,USP43,3.4492245
TNFa,RND1,4.6848807
TNFa,BDKRB1,4.922306
TNFa,BIRC2,4.6716614
TNFa,CTSS,6.3975387
TNFa,MMP13,7.105759
TNFa,ETS1,4.591171
TNFa,APBA3,2.1770859
TNFa,TYMP,4.0186253
TNFa,NECAP2,2.7274084
TNFa,C11orf96,4.7666693
TNFa,ANKLE2,2.3679316
TNFa,WTAP,3.2215283
TNFa,TRAF1,9.396001
TNFa,SQOR,5.956715
TNFa,UBE2Z,2.2487996
TNFa,CXCL1,20.426546
TNFa,KRT6B,4.416223
TNFa,CLUHP3,1.9472883
TNFa,CFLAR,3.7265441
TNFa,SRGN,3.9513283
TNFa,GPR176,3.0121863
TNFa,C3,9.8984375
TNFa,TNFAIP1,2.7785494
TNFa,SLC41A2,5.357995
TNFa,PDPN,2.3542507
TNFa,IL1RN,4.754298
TNFa,AKR1B1,6.596693
TNFa,GSAP,4.8681626
TNFa,UXS1,4.234971
TNFa,RHBDL2,3.6778374
TNFa,NFKBIB,2.0871274
TNFa,IL15,5.5071
TNFa,STAT5A,3.6334894
TNFa,SQSTM1,3.6502028
TNFa,IRAK2,4.6053085
TNFa,TYK2,2.3630433
TNFa,NR2F2,-3.3850193
TNFa,IFNGR1,4.146519
TNFa,VCAM1,6.39398
TNFa,CD82,4.5281754
TNFa,OLR1,7.468507
TNFa,SUSD6,5.8215027
TNFa,SLC12A7,4.07096
TNFa,BMAL2,3.7613776
TNFa,CREB3,2.5915158
TNFa,CD47,2.5822053
TNFa,TNFAIP8,4.917574
TNFa,BPGM,5.51921
TNFa,BMP4,-3.6504498
TNFa,MAP3K8,6.426045
TNFa,TNF,15.3244295
TNFa,EHD1,4.9777865
TNFa,HLA-F,3.4693747
TNFa,VNN1,3.4021268
TNFa,CANT1,2.7068129
TNFa,GBP3,7.6702876
TNFa,IRGQ,1.6204947
TNFa,IL1R2,5.656565
TNFa,TNC,3.7841587
TNFa,ANKRD33B,4.4083557
TNFa,MSC,5.1315303
TNFa,IL13RA2,5.0922036
TNFa,PANX1,3.603165
TNFa,KYNU,5.4979777
TNFa,ISL1,-2.4666927
TNFa,TPST1,3.294548
TNFa,GCH1,11.298518
TNFa,JUNB,6.8309875
TNFa,TAP1,7.704633
TNFa,PARP12,5.812032
TNFa,DAXX,1.939549
TNFa,PLA2G4C,2.3481197
TNFa,GATA6,2.8561203
TNFa,STAP2,2.9369419
TNFa,S100A7,4.554521
TNFa,TNFRSF9,5.1719723
TNFa,IRS1,-3.3776426
TNFa,LIF,8.15856
TNFa,POLG2,-2.2878861
TNFa,ICOSLG,2.2490463
TNFa,SERPINB4,4.32918
TNFa,CAVIN2,-3.0113626
TNFa,N4BP1,2.6032186
TNFa,TNFSF15,4.9448643
TNFa,CSF1,3.5238729
TNFa,PSMB9,7.5077767
TNFa,EFNB1,1.6306007
TNFa,SELE,4.003886
TNFa,SLC25A37,2.5799203
TNFa,FGF5,3.0647144
TNFa,SLC8B1,1.5655766
TNFa,CHST2,2.995423
TNFa,PRAG1,-4.854419
TNFa,SLC28A3,1.8851454
TNFa,NIPAL4,3.049408
TNFa,BTN2A2,1.7515539
TNFa,AMPD3,5.153956
TNFa,RARRES1,6.6612945
TNFa,TMEM51,3.2770388
TNFa,PDGFB,2.6193683
TNFa,NOCT,3.9271564
TNFa,LAYN,1.6707383
TNFa,CD70,2.7632558
TNFa,SELENOM,5.8734355
TNFa,C10orf55,1.9017798
TNFa,TRAF3,2.592931
TNFa,KMO,3.3959885
TNFa,RCAN1,3.2519825
TNFa,B2M,2.6210449
TNFa,SYNGR3,3.5491304
TNFa,SLC31A2,3.7748442
TNFa,IL17C,1.5273852
TNFa,CCDC8,-1.3362098
TNFa,DUSP16,2.5443826
TNFa,TNFRSF11B,6.554132
TNFa,SLC7A2,2.92979
TNFa,ERAP1,1.961366
TNFa,CEBPD,4.643012
TNFa,TP53BP2,2.4344444
TNFa,THAP11,-2.0438054
TNFa,IL6ST,2.481019
TNFa,S100A3,3.6792536
TNFa,ELOVL7,7.229176
TNFa,MMP3,4.2237253
TNFa,THAP10,-2.8281305
TNFa,NMES1,20.274612
TNFa,TMEM52B,2.3656332
TNFa,RNF207,0.89982176
TNFa,IL1B,16.596315
TNFa,TMEM132A,1.3337786
TNFa,IL7R,7.096786
TNFa,DAPP1,2.4655087
TNFa,TNFAIP6,16.23494
TNFa,LRRC49,2.419294
TNFa,CHMP4B,1.9630266
TNFa,PRICKLE1,-2.885554
TNFa,BTN2A1,1.4450815
TNFa,IRF2,3.5308046
TNFa,CNTNAP1,2.92677
TNFa,PRDM1,3.7761042
TNFa,HLA-G,2.9833944
TNFa,IRAK3,1.6561972
TNFa,IL1A,5.7129154
TNFa,MYO10,2.8890316
TNFa,RFX5,2.616858
TNFa,MTARC1,-3.2107832
TNFa,PNMA8A,-2.3564646
TNFa,DLEU1,-3.235455
TNFa,FAM8A1,-2.790233
TNFa,TTMP,2.4950542
TNFa,ZHX3,-1.2266488
TNFa,S100A12,3.152516
TNFa,RIPOR1,1.4385457
TNFa,KLF9,2.1510837
TNFa,PIK3CD,1.8337543
TNFa,PPARD,1.670463
TNFa,PTGFR,2.2249336
TNFa,OPTN,4.1654434
TNFa,INAVA,4.074821
TNFa,NEDD9,3.6191084
TNFa,GPR68,1.7405568
TNFa,CLIC4,3.4182565
TNFa,NFKBIZ,11.351554
TNFa,COL27A1,1.7615978
TNFa,SDCBP,2.7508461
TNFa,NOD2,2.265239
TNFa,MAST4,2.1348958
TNFa,PLA2G12A,-2.1486256
TNFa,MREG,3.0305276
TNFa,FUT2,1.352516
TNFa,PSME1,3.80358
TNFa,BDKRB2,2.2624626
TNFa,MYOCD,3.2116053
TNFa,PDCD5,2.2317302
TNFa,ZNF697,2.6324053
TNFa,HMGN2P46,4.38643
TNFa,GORAB,2.820235
TNFa,STYK1,1.9253304
TNFa,LHFPL6,2.2255447
TNFa,PPP1R15A,5.6849914
TNFa,RHBDF2,2.811587
TNFa,RBMS1,2.3137498
TNFa,QPCT,3.6721234
TNFa,CCDC9B,2.9812984
TNFa,RELA,1.5820109
TNFa,CCDC51,-2.305573
TNFa,TRAF2,1.3741301
