source,target,weight,confidence
FOS,ENO3,0.3333333333333333,C
FOS,ENOX1,0.3333333333333333,C
FOS,ENPP2,0.5,B
FOS,EPB41L1,0.3333333333333333,C
FOS,EPCAM,0.3333333333333333,C
FOS,EPHB1,0.3333333333333333,C
FOS,EPS8L2,0.3333333333333333,C
FOS,ERBB3,0.3333333333333333,C
FOS,ERC1,0.3333333333333333,C
FOS,ERC2,0.5,B
FOS,ERCC1,1.0,A
FOS,ERCC4,1.0,A
FOS,ERGIC1,0.5,B
FOS,ESYT2,0.3333333333333333,C
FOS,ESYT3,0.3333333333333333,C
FOS,EXOC3L1,0.3333333333333333,C
FOS,EXOC4,0.5,B
FOS,EXOC6B,0.5,B
FOS,EXT1,0.5,B
FOS,EXTL3,0.5,B
FOS,EZR,1.0,A
FOS,F2R,0.3333333333333333,C
FOS,F3,0.3333333333333333,C
FOS,FAH,0.3333333333333333,C
FOS,FAM107B,0.5,B
FOS,FAM13A,0.5,B
FOS,FAM178B,0.3333333333333333,C
FOS,FAM180A,0.3333333333333333,C
FOS,FAM214B,0.3333333333333333,C
FOS,FAM83A,0.3333333333333333,C
FOS,FAM86B1,0.3333333333333333,C
FOS,FAS,1.0,A
FOS,FASLG,1.0,A
FOS,FASN,1.0,A
FOS,FAT1,0.5,B
FOS,FBXO7,0.3333333333333333,C
FOS,FCRLB,0.3333333333333333,C
FOS,FECH,0.3333333333333333,C
FOS,FGD6,0.5,B
FOS,FGF2,1.0,A
FOS,FGGY,0.5,B
FOS,FHAD1,0.5,B
FOS,FHL2,0.5,B
FOS,FHOD3,0.3333333333333333,C
FOS,FILIP1,0.3333333333333333,C
FOS,FILIP1L,0.5,B
FOS,FKBP2,0.3333333333333333,C
FOS,FKBP8,0.3333333333333333,C
FOS,FLNB,0.5,B
FOS,FLNC,0.3333333333333333,C
FOS,FNDC3B,0.5,B
FOS,FOSL1,1.0,A
FOS,FOXA1,1.0,A
FOS,FOXK1,0.3333333333333333,C
FOS,FOXL1,0.3333333333333333,C
FOS,FOXO3,0.5,B
FOS,FOXP1,0.5,B
FOS,FRMD4B,0.5,B
FOS,FSD1,0.3333333333333333,C
FOS,FSIP1,0.5,B
FOS,FTO,0.5,B
FOS,FUT2,0.3333333333333333,C
FOS,FXYD2,0.3333333333333333,C
FOS,GABBR2,0.5,B
FOS,GADD45A,0.5,B
FOS,GALNT15,0.5,B
FOS,GALNT2,0.5,B
FOS,GALNT9,0.3333333333333333,C
FOS,GAS7,0.3333333333333333,C
FOS,GATA3,1.0,A
FOS,GBE1,0.5,B
FOS,GFOD1,0.5,B
FOS,GHR,0.3333333333333333,C
FOS,GIP,0.3333333333333333,C
FOS,GLI2,0.3333333333333333,C
FOS,GLIS1,0.3333333333333333,C
FOS,GLIS3,0.5,B
FOS,GLYATL1,0.3333333333333333,C
FOS,GMDS,0.5,B
FOS,GNA12,0.5,B
FOS,GNGT2,0.3333333333333333,C
FOS,GPR107,0.3333333333333333,C
FOS,GPR3,0.3333333333333333,C
FOS,GREB1,1.0,A
FOS,GSDMC,0.3333333333333333,C
FOS,GSE1,0.5,B
FOS,GSTP1,1.0,A
FOS,GTDC1,0.5,B
FOS,H4-16,0.3333333333333333,C
FOS,HCRT,0.3333333333333333,C
FOS,HDAC1,0.3333333333333333,C
FOS,HDAC9,0.5,B
FOS,HECW2,0.5,B
FOS,HEPH,0.3333333333333333,C
FOS,HEXB,0.3333333333333333,C
FOS,HIVEP3,0.5,B
FOS,HK2,0.3333333333333333,C
FOS,HKDC1,0.3333333333333333,C
FOS,HLA-DRA,1.0,A
FOS,HMCN1,0.5,B
FOS,HMGA1,0.3333333333333333,C
FOS,HNRNPLL,0.3333333333333333,C
FOS,HPCAL4,0.3333333333333333,C
FOS,HPD,0.3333333333333333,C
FOS,HRH1,0.5,B
FOS,HSPA1A,1.0,A
FOS,HSPBAP1,0.3333333333333333,C
FOS,HSPH1,1.0,A
FOS,HTR4,0.3333333333333333,C
FOS,IFNGR2,0.5,B
FOS,IFRD1,0.3333333333333333,C
FOS,IGF1R,0.5,B
FOS,IKBKG,0.3333333333333333,C
FOS,IL12A,1.0,A
FOS,IL12B,1.0,A
FOS,IL1A,1.0,A
FOS,IL1B,1.0,A
FOS,IL2,1.0,A
FOS,IL2RA,1.0,A
FOS,IL4R,1.0,A
FOS,IL5RA,0.3333333333333333,C
FOS,IL6,1.0,A
FOS,IMMP2L,0.5,B
FOS,INPP5B,0.3333333333333333,C
FOS,INTS11,0.3333333333333333,C
FOS,INTS3,0.3333333333333333,C
FOS,IQCF1,0.3333333333333333,C
FOS,IQCN,0.3333333333333333,C
FOS,IRF2BP2,0.3333333333333333,C
FOS,ISG20,0.3333333333333333,C
FOS,ITGA5,1.0,A
FOS,ITGAV,0.3333333333333333,C
FOS,ITGAX,0.3333333333333333,C
FOS,ITGB5,0.5,B
FOS,ITGB6,0.5,B
FOS,ITPR1,0.5,B
FOS,ITPR2,0.5,B
FOS,IZUMO2,0.3333333333333333,C
FOS,JAK2,0.3333333333333333,C
FOS,JCAD,0.5,B
FOS,JPT1,0.3333333333333333,C
JUN,FOS,1.0,A
FOS,KALRN,0.5,B
FOS,KANK3,0.3333333333333333,C
FOS,KAZN,0.5,B
FOS,KBTBD8,0.3333333333333333,C
FOS,KCNAB2,0.3333333333333333,C
FOS,KCNIP4,0.3333333333333333,C
FOS,KCNJ15,0.5,B
FOS,KCNK1,0.5,B
FOS,KCNMA1,0.5,B
FOS,KCNN4,0.3333333333333333,C
FOS,KCNQ3,0.3333333333333333,C
FOS,KCNV1,0.3333333333333333,C
FOS,KDM4C,0.5,B
FOS,KIAA0100,0.3333333333333333,C
FOS,KIAA0513,0.3333333333333333,C
FOS,KIAA1217,0.5,B
FOS,KIF13A,0.5,B
FOS,KLC4,0.3333333333333333,C
FOS,KLF10,0.3333333333333333,C
FOS,KLF6,0.5,B
FOS,KLF9,0.5,B
FOS,KLHDC7A,0.3333333333333333,C
FOS,KLHL33,0.3333333333333333,C
FOS,KLK12,0.3333333333333333,C
FOS,KLK6,0.3333333333333333,C
FOS,KRT15,0.3333333333333333,C
FOS,KRT8,0.3333333333333333,C
FOS,KSR1,0.5,B
FOS,KYAT3,0.3333333333333333,C
FOS,LAMA3,0.5,B
FOS,LAMB3,0.3333333333333333,C
FOS,LAMC1,0.5,B
FOS,LBX2,0.3333333333333333,C
FOS,LEKR1,0.3333333333333333,C
FOS,LHFPL2,0.5,B
FOS,LIMS1,0.5,B
FOS,LINC00299,0.5,B
FOS,LIPA,0.3333333333333333,C
FOS,LMNA,0.5,B
FOS,LNX2,0.3333333333333333,C
FOS,LONRF3,0.3333333333333333,C
FOS,LOXL4,1.0,A
FOS,LPAR5,0.3333333333333333,C
FOS,LPP,0.5,B
FOS,LPXN,0.3333333333333333,C
FOS,LRBA,0.5,B
FOS,LRIG2,1.0,A
FOS,LRRC43,0.3333333333333333,C
FOS,LRRC8B,0.3333333333333333,C
FOS,LRRC8E,0.3333333333333333,C
FOS,LRRK1,0.3333333333333333,C
FOS,LTBP1,0.5,B
FOS,LY9,0.3333333333333333,C
FOS,LYPLA2,0.3333333333333333,C
FOS,MACF1,0.5,B
FOS,MACROD2,0.5,B
FOS,MAF,1.0,A
FOS,MAFK,0.3333333333333333,C
FOS,MAGEB2,0.3333333333333333,C
FOS,MAML2,0.5,B
FOS,MAML3,0.5,B
FOS,MAP1LC3A,0.3333333333333333,C
FOS,MAP2,0.5,B
FOS,MAP2K2,0.3333333333333333,C
FOS,MAP3K13,0.5,B
FOS,MAP4,0.3333333333333333,C
FOS,MAP7D1,0.3333333333333333,C
FOS,MAPRE3,0.3333333333333333,C
FOS,MARCHF3,0.5,B
FOS,MAST4,0.5,B
FOS,MATN2,0.3333333333333333,C
FOS,MBLAC1,0.3333333333333333,C
FOS,MBNL1,0.5,B
FOS,MBNL2,0.5,B
FOS,MBP,0.3333333333333333,C
FOS,MCC,0.5,B
FOS,MCF2L2,0.5,B
FOS,MDC1,0.3333333333333333,C
FOS,ME3,0.5,B
FOS,MELTF,1.0,A
FOS,MET,0.5,B
FOS,METRNL,0.3333333333333333,C
FOS,MFSD12,0.3333333333333333,C
FOS,MGLL,0.5,B
FOS,MICAL2,0.5,B
FOS,MID1,0.5,B
FOS,MIDEAS,0.5,B
MITF,FOS,1.0,A
FOS,MKNK2,0.3333333333333333,C
FOS,MMP1,1.0,A
FOS,MMP13,0.3333333333333333,C
FOS,MMP2,1.0,A
FOS,MMP3,1.0,A
FOS,MMP7,1.0,A
FOS,MMP9,1.0,A
FOS,MOBP,0.3333333333333333,C
FOS,MOCS1,0.3333333333333333,C
FOS,MPHOSPH8,0.3333333333333333,C
FOS,MPZL1,0.5,B
FOS,MRPS18A,0.3333333333333333,C
FOS,MRTFA,0.5,B
FOS,MSANTD3,0.3333333333333333,C
FOS,MSI2,0.5,B
FOS,MTHFD2L,0.5,B
FOS,MTMR4,0.3333333333333333,C
FOS,MTRNR2L8,0.3333333333333333,C
FOS,MTSS1,0.5,B
FOS,MTTP,0.3333333333333333,C
FOS,MX2,0.3333333333333333,C
FOS,MYBPHL,0.3333333333333333,C
FOS,MYC,-1.0,A
FOS,MYDGF,0.3333333333333333,C
FOS,MYEOV,0.5,B
FOS,MYG1,0.3333333333333333,C
FOS,MYH9,0.5,B
FOS,MYLK,0.5,B
FOS,MYO1B,0.5,B
FOS,N4BP2L2,0.3333333333333333,C
FOS,NAA16,0.3333333333333333,C
FOS,NAALADL2,0.5,B
FOS,NABP1,0.5,B
FOS,NAGPA,0.3333333333333333,C
FOS,NASP,0.3333333333333333,C
FOS,NAT1,1.0,A
FOS,NAV1,0.5,B
FOS,NAV2,0.5,B
FOS,NBL1,0.3333333333333333,C
FOS,NCALD,0.5,B
FOS,NCOA7,0.5,B
FOS,NDRG1,0.3333333333333333,C
FOS,NEBL,0.3333333333333333,C
FOS,NEDD4L,0.5,B
FOS,NEDD9,0.5,B
FOS,NEFL,1.0,A
FOS,NEK10,0.3333333333333333,C
FOS,NEK7,0.5,B
FOS,NEU1,0.3333333333333333,C
FOS,NF1,0.3333333333333333,C
FOS,NFATC1,1.0,A
FOS,NFATC2,0.5,B
FOS,NFIA,0.5,B
FOS,NFIB,0.5,B
FOS,NFKB1,-1.0,A
FOS,NGF,1.0,A
FOS,NIBAN2,0.5,B
FOS,NIPAL4,0.3333333333333333,C
FOS,NOL10,0.3333333333333333,C
FOS,NOS1,1.0,A
FOS,NOS2,1.0,A
FOS,NPAS3,0.5,B
FOS,NPPA,1.0,A
FOS,NQO1,1.0,A
FOS,NR1D1,0.3333333333333333,C
FOS,NR1I3,0.3333333333333333,C
FOS,NR3C1,1.0,A
FOS,NRCAM,0.5,B
FOS,NRP1,0.5,B
FOS,NSMCE2,0.5,B
FOS,NTF3,1.0,A
FOS,NTMT1,0.3333333333333333,C
FOS,NTRK3,0.3333333333333333,C
FOS,NTS,1.0,A
FOS,NUCB2,0.3333333333333333,C
FOS,NUP210,0.3333333333333333,C
FOS,NUP43,0.3333333333333333,C
FOS,OGDHL,0.3333333333333333,C
FOS,OR51B6,0.3333333333333333,C
FOS,OR6S1,0.3333333333333333,C
FOS,OSBPL10,0.5,B
FOS,OSBPL3,0.5,B
FOS,OSBPL6,0.5,B
FOS,OSBPL9,0.5,B
FOS,OXCT1,0.3333333333333333,C
FOS,P2RX6,0.3333333333333333,C
FOS,PACSIN2,0.5,B
FOS,PADI1,0.3333333333333333,C
FOS,PADI4,0.3333333333333333,C
FOS,PAEP,0.3333333333333333,C
FOS,PALD1,0.3333333333333333,C
FOS,PAPPA,0.5,B
FOS,PARD3,0.5,B
FOS,PARD3B,0.5,B
FOS,PARN,0.3333333333333333,C
FOS,PAXX,0.3333333333333333,C
FOS,PCCA,0.5,B
FOS,PCGF5,0.3333333333333333,C
FOS,PCNX2,0.5,B
FOS,PDE1C,0.5,B
FOS,PDE4B,0.5,B
FOS,PDGFB,1.0,A
FOS,PDHA1,1.0,A
FOS,PDHX,0.5,B
FOS,PDLIM5,0.5,B
FOS,PDPK1,0.3333333333333333,C
FOS,PENK,1.0,A
FOS,PFKP,0.3333333333333333,C
FOS,PGR,1.0,A
FOS,PHACTR4,0.3333333333333333,C
FOS,PHF20L1,0.3333333333333333,C
FOS,PHLDA2,0.3333333333333333,C
FOS,PHLPP1,0.5,B
FOS,PI4K2A,0.3333333333333333,C
FOS,PIP4K2A,0.5,B
FOS,PIP5K1C,0.3333333333333333,C
FOS,PISD,0.3333333333333333,C
FOS,PIWIL2,0.3333333333333333,C
FOS,PLA2G4A,1.0,A
FOS,PLAU,1.0,A
FOS,PLAUR,1.0,A
FOS,PLB1,0.5,B
FOS,PLCB1,0.5,B
FOS,PLCB4,0.5,B
FOS,PLD1,0.5,B
FOS,PLEKHG1,0.3333333333333333,C
FOS,PLEKHG3,0.3333333333333333,C
FOS,PLK5,0.3333333333333333,C
FOS,PLXNA2,0.5,B
FOS,PLXNA4,0.3333333333333333,C
FOS,POLR1D,0.3333333333333333,C
FOS,POR,0.3333333333333333,C
FOS,POU5F1B,0.3333333333333333,C
FOS,PPARD,1.0,A
FOS,PPARG,0.5,B
FOS,PPFIBP2,0.3333333333333333,C
FOS,PPP1R15A,0.5,B
FOS,PPP1R37,0.3333333333333333,C
FOS,PPP3CA,0.5,B
FOS,PPP4R3B,0.3333333333333333,C
FOS,PPP6R3,0.3333333333333333,C
FOS,PRF1,0.3333333333333333,C
FOS,PRICKLE2,0.5,B
FOS,PRKAG2,0.5,B
FOS,PRKCE,0.5,B
FOS,PRKCH,0.5,B
FOS,PRNP,0.3333333333333333,C
FOS,PROK2,0.3333333333333333,C
FOS,PRPF31,0.5,B
FOS,PRR5,0.3333333333333333,C
FOS,PRSS42P,0.3333333333333333,C
FOS,PSD3,0.5,B
FOS,PTAFR,0.3333333333333333,C
FOS,PTK2,0.5,B
FOS,PTK2B,0.5,B
FOS,PTPN20,0.3333333333333333,C
FOS,PTPN4,0.5,B
FOS,PTPRK,0.3333333333333333,C
FOS,PTPRM,0.5,B
FOS,PTPRR,0.3333333333333333,C
FOS,RAB13,0.3333333333333333,C
FOS,RAB30,0.3333333333333333,C
FOS,RAB4B,0.3333333333333333,C
FOS,RABGAP1L,0.5,B
FOS,RAD51B,0.5,B
FOS,RAI14,0.3333333333333333,C
FOS,RALGPS1,0.5,B
FOS,RAPGEF1,0.5,B
FOS,RAPGEF4,0.5,B
FOS,RAPGEF5,0.5,B
FOS,RARB,0.3333333333333333,C
FOS,RASA3,0.3333333333333333,C
FOS,RB1CC1,0.5,B
FOS,RBM47,0.5,B
FOS,RBMXL1,0.3333333333333333,C
FOS,RDH10,0.3333333333333333,C
FOS,RDH12,0.3333333333333333,C
FOS,REPIN1,0.3333333333333333,C
FOS,RERE,0.5,B
FOS,RGS3,0.5,B
FOS,RGS6,0.3333333333333333,C
FOS,RGS9,0.5,B
FOS,RND3,0.5,B
FOS,RNF183,0.3333333333333333,C
FOS,RNF19A,0.3333333333333333,C
FOS,RNF217,0.5,B
FOS,RNFT2,0.3333333333333333,C
FOS,RPAP3,0.3333333333333333,C
FOS,RPL23A,0.3333333333333333,C
FOS,RPN1,0.3333333333333333,C
FOS,RRAS2,0.3333333333333333,C
FOS,RTN4,0.5,B
FOS,RUNX1,0.5,B
FOS,RUNX2,1.0,A
FOS,S100A7L2,0.3333333333333333,C
FOS,SAG,0.3333333333333333,C
FOS,SAMD12,0.5,B
FOS,SAMD4A,0.5,B
FOS,SASH1,0.5,B
FOS,SCAMP2,0.3333333333333333,C
FOS,SDK1,0.5,B
FOS,SEC14L1,0.5,B
FOS,SEMA3A,0.5,B
FOS,SEMA3C,0.5,B
FOS,SEPTIN9,0.5,B
FOS,SERPIND1,0.3333333333333333,C
FOS,SFXN3,0.3333333333333333,C
FOS,SGK2,0.3333333333333333,C
FOS,SGMS1,0.5,B
FOS,SH2D4B,0.3333333333333333,C
FOS,SH3BP4,0.5,B
FOS,SH3BP5,0.3333333333333333,C
FOS,SH3KBP1,0.5,B
FOS,SH3PXD2B,0.5,B
FOS,SIGLEC11,0.3333333333333333,C
FOS,SIK3,0.5,B
FOS,SLC22A23,0.5,B
FOS,SLC25A37,0.5,B
FOS,SLC25A45,0.3333333333333333,C
FOS,SLC29A3,0.3333333333333333,C
FOS,SLC2A13,0.3333333333333333,C
FOS,SLC30A8,0.3333333333333333,C
FOS,SLC38A1,0.3333333333333333,C
FOS,SLC39A11,0.5,B
FOS,SLC44A3,0.5,B
FOS,SLC49A4,0.3333333333333333,C
FOS,SLC7A8,0.3333333333333333,C
FOS,SLC9A8,0.3333333333333333,C
FOS,SLCO3A1,0.5,B
FOS,SLMAP,0.3333333333333333,C
FOS,SLX4IP,0.5,B
FOS,SMAD3,0.5,B
FOS,SMAD4,1.0,A
FOS,SMAD7,1.0,A
FOS,SMARCA4,0.3333333333333333,C
FOS,SMIM14,0.3333333333333333,C
FOS,SMYD3,0.5,B
FOS,SND1,0.5,B
FOS,SNX12,0.3333333333333333,C
FOS,SNX29,0.3333333333333333,C
FOS,SNX9,0.5,B
FOS,SORBS1,0.5,B
FOS,SORBS2,0.5,B
SP1,FOS,1.0,A
FOS,SP3,1.0,A
FOS,SP6,0.3333333333333333,C
FOS,SPAG6,0.3333333333333333,C
FOS,SPATA12,0.3333333333333333,C
FOS,SPATS2L,0.5,B
SPI1,FOS,1.0,A
FOS,SPIDR,0.5,B
FOS,SPIRE1,0.5,B
FOS,SPOCK1,0.5,B
FOS,SPRR2D,0.3333333333333333,C
FOS,SPRR3,1.0,A
FOS,SPTBN1,0.5,B
FOS,SPTBN5,0.3333333333333333,C
FOS,SQSTM1,0.3333333333333333,C
SRF,FOS,1.0,A
FOS,SRGAP1,0.3333333333333333,C
FOS,SRR,1.0,A
FOS,ST18,0.5,B
FOS,STAR,1.0,A
FOS,STARD13,0.5,B
STAT1,FOS,1.0,A
FOS,STAT3,0.5,B
STAT3,FOS,1.0,A
FOS,STAT6,0.3333333333333333,C
STAT6,FOS,1.0,A
FOS,STIM1,1.0,A
FOS,STK17A,0.5,B
FOS,STK40,0.5,B
FOS,STPG1,0.5,B
FOS,STXBP5,0.5,B
FOS,SUPT3H,0.3333333333333333,C
FOS,SVIL,0.3333333333333333,C
FOS,SYNJ2,0.5,B
FOS,SYNPO,0.3333333333333333,C
FOS,SYTL4,0.3333333333333333,C
FOS,TACC2,0.5,B
FOS,TAGLN2,0.3333333333333333,C
FOS,TAL2,0.3333333333333333,C
FOS,TANC1,0.5,B
FOS,TBC1D1,0.5,B
FOS,TBC1D31,0.3333333333333333,C
FOS,TBC1D5,0.5,B
FOS,TBPL2,0.3333333333333333,C
FOS,TBXAS1,0.5,B
FOS,TCEA3,0.3333333333333333,C
FOS,TCEANC,0.3333333333333333,C
FOS,TCF12,0.5,B
FOS,TDRD3,0.3333333333333333,C
FOS,TEAD1,0.5,B
FOS,TECR,0.3333333333333333,C
FOS,TENM2,0.5,B
FOS,TENM4,0.5,B
FOS,TENT5B,0.3333333333333333,C
FOS,TFE3,0.3333333333333333,C
FOS,TGFBI,0.5,B
FOS,TGFBR3,0.5,B
FOS,TGIF1,0.3333333333333333,C
FOS,TGM5,0.3333333333333333,C
FOS,THADA,0.5,B
FOS,THSD4,0.5,B
FOS,THUMPD1,0.3333333333333333,C
FOS,TIAM1,0.5,B
FOS,TIAM2,0.5,B
FOS,TICRR,0.3333333333333333,C
FOS,TINF2,0.3333333333333333,C
FOS,TJP1,0.5,B
FOS,TJP2,0.5,B
FOS,TJP3,0.3333333333333333,C
FOS,TLN2,0.5,B
FOS,TMC1,0.5,B
FOS,TMED10,0.3333333333333333,C
FOS,TMEM219,0.3333333333333333,C
FOS,TMEM241,0.5,B
FOS,TMEM245,0.5,B
FOS,TMEM44,0.3333333333333333,C
FOS,TMEM65,0.3333333333333333,C
FOS,TMEM91,0.3333333333333333,C
FOS,TMTC1,0.3333333333333333,C
FOS,TNFAIP3,0.3333333333333333,C
FOS,TNFAIP6,1.0,A
FOS,TNFAIP8,0.5,B
FOS,TNIK,0.5,B
FOS,TNIP1,0.5,B
FOS,TNRC6B,0.5,B
FOS,TNS1,0.5,B
FOS,TNS3,0.5,B
FOS,TNS4,0.3333333333333333,C
FOS,TP53,1.0,A
TP53,FOS,1.0,A
FOS,TPD52L1,0.5,B
FOS,TRAF3IP2,0.3333333333333333,C
FOS,TRAPPC3,0.3333333333333333,C
FOS,TRAPPC3L,0.3333333333333333,C
FOS,TRAPPC9,0.5,B
FOS,TRIB1,0.5,B
FOS,TRIM16,0.3333333333333333,C
FOS,TRIM2,0.5,B
FOS,TRIM69,0.3333333333333333,C
FOS,TRIO,0.5,B
FOS,TRPC4AP,0.3333333333333333,C
FOS,TRPS1,0.5,B
FOS,TRPV3,0.3333333333333333,C
FOS,TSC22D2,0.5,B
FOS,TSPAN14,0.5,B
FOS,TSPAN15,0.3333333333333333,C
FOS,TSPAN18,0.3333333333333333,C
FOS,TTC7A,0.5,B
FOS,TULP4,0.5,B
FOS,UBASH3B,0.5,B
FOS,UBE2H,0.5,B
FOS,UBP1,1.0,A
FOS,UBR4,0.3333333333333333,C
FOS,UNC5CL,0.3333333333333333,C
FOS,UNC5D,0.3333333333333333,C
FOS,UQCC1,0.5,B
FOS,URM1,0.3333333333333333,C
FOS,USP3,0.3333333333333333,C
FOS,USP47,0.3333333333333333,C
FOS,USP54,0.3333333333333333,C
FOS,UST,0.5,B
FOS,UTRN,0.5,B
FOS,UVSSA,0.3333333333333333,C
FOS,VARS2,0.3333333333333333,C
FOS,VAV3,0.5,B
FOS,VDR,1.0,A
FOS,VEGFA,1.0,A
FOS,VEGFD,1.0,A
FOS,VEZT,0.3333333333333333,C
FOS,VILL,0.3333333333333333,C
FOS,VMP1,0.5,B
FOS,VSTM4,0.3333333333333333,C
FOS,VTCN1,0.3333333333333333,C
FOS,WASF2,0.3333333333333333,C
FOS,WDR37,0.3333333333333333,C
FOS,WDR45,0.3333333333333333,C
FOS,WDR47,0.3333333333333333,C
FOS,WDR59,0.3333333333333333,C
FOS,WWTR1,0.5,B
FOS,XPNPEP2,0.3333333333333333,C
FOS,XRRA1,0.3333333333333333,C
FOS,YAP1,0.5,B
FOS,YWHAZ,0.3333333333333333,C
FOS,ZBTB16,0.5,B
FOS,ZBTB20,0.5,B
FOS,ZBTB38,0.5,B
FOS,ZC3H12D,0.3333333333333333,C
FOS,ZC3H7A,0.3333333333333333,C
FOS,ZDHHC5,0.3333333333333333,C
FOS,ZFPM2,0.5,B
FOS,ZG16,0.3333333333333333,C
FOS,ZKSCAN1,0.3333333333333333,C
FOS,ZKSCAN5,0.3333333333333333,C
FOS,ZMIZ1,0.5,B
FOS,ZMYND8,0.5,B
FOS,ZNF100,0.3333333333333333,C
FOS,ZNF280A,0.3333333333333333,C
FOS,ZNF280D,0.3333333333333333,C
FOS,ZNF365,0.5,B
FOS,ZNF438,0.5,B
FOS,ZNF468,0.3333333333333333,C
FOS,ZNF512,0.3333333333333333,C
FOS,ZNF608,0.5,B
FOS,ZNF623,0.3333333333333333,C
FOS,ZNF85,0.3333333333333333,C
FOSB,RUNX2,0.3333333333333333,C
FOSL1,ACP5,0.3333333333333333,C
FOSL1,AMPD3,0.3333333333333333,C
FOSL1,ANXA1,0.3333333333333333,C
FOSL1,ANXA2,0.5,B
FOSL1,B4GALT5,0.3333333333333333,C
FOSL1,CDKN2A,1.0,A
FOSL1,CEMIP2,0.3333333333333333,C
FOSL1,CLU,1.0,A
FOSL1,CRISPLD2,0.3333333333333333,C
FOSL1,CUEDC1,0.3333333333333333,C
FOSL1,DDX60L,0.3333333333333333,C
FOSL1,EGFR,0.3333333333333333,C
FOSL1,ELN,1.0,A
FOSL1,ERC1,0.3333333333333333,C
FOSL1,ESYT2,0.3333333333333333,C
FOSL1,GADD45A,0.3333333333333333,C
FOSL1,GCLC,1.0,A
FOSL1,GPRC5A,0.3333333333333333,C
FOSL1,HRH1,0.3333333333333333,C
FOSL1,IL1R1,0.3333333333333333,C
FOSL1,IL6,1.0,A
FOSL1,ITGB3,-1.0,A
FOSL1,IVL,1.0,A
FOSL1,KALRN,0.3333333333333333,C
FOSL1,KCNMA1,0.3333333333333333,C
FOSL1,KDM4C,0.3333333333333333,C
FOSL1,KIAA1217,0.3333333333333333,C
FOSL1,LDLR,0.3333333333333333,C
FOSL1,LITAF,0.3333333333333333,C
FOSL1,LMNA,0.5,B
FOSL1,LPP,0.3333333333333333,C
FOSL1,MBNL2,0.3333333333333333,C
FOSL1,MET,0.3333333333333333,C
FOSL1,MICAL2,0.3333333333333333,C
FOSL1,MMP1,1.0,A
FOSL1,MMP9,1.0,A
FOSL1,NQO1,1.0,A
FOSL1,PALLD,0.3333333333333333,C
FOSL1,PHACTR4,0.3333333333333333,C
FOSL1,PHC2,0.3333333333333333,C
FOSL1,PIM1,0.3333333333333333,C
FOSL1,PLAUR,1.0,A
FOSL1,RTN4,0.3333333333333333,C
FOSL1,RUNX1,0.3333333333333333,C
FOSL1,SH3KBP1,0.3333333333333333,C
FOSL1,SPIDR,0.3333333333333333,C
FOSL1,SPRED2,0.3333333333333333,C
FOSL1,STAT3,0.3333333333333333,C
FOSL1,STON2,0.3333333333333333,C
FOSL1,TACC2,0.3333333333333333,C
FOSL1,TRIB1,0.5,B
FOSL1,VMP1,0.3333333333333333,C
FOSL1,WWTR1,0.3333333333333333,C
FOSL1,ZBTB20,0.3333333333333333,C
FOSL2,ABCC3,0.3333333333333333,C
FOSL2,ABR,0.3333333333333333,C
FOSL2,ADGRG6,0.3333333333333333,C
FOSL2,ANXA2,0.3333333333333333,C
FOSL2,ARID5B,0.3333333333333333,C
FOSL2,AUTS2,0.3333333333333333,C
FOSL2,B4GALT5,0.3333333333333333,C
FOSL2,BCAR1,0.3333333333333333,C
FOSL2,BCL6,1.0,A
FOSL2,BHLHE40,0.3333333333333333,C
FOSL2,BRCA1,1.0,A
FOSL2,C2CD3,0.3333333333333333,C
FOSL2,CALD1,0.3333333333333333,C
FOSL2,CAST,0.3333333333333333,C
FOSL2,CCR4,1.0,A
FOSL2,CEMIP2,0.3333333333333333,C
FOSL2,CLU,1.0,A
FOSL2,CMIP,0.3333333333333333,C
FOSL2,CRISPLD2,0.3333333333333333,C
FOSL2,CTNNA1,0.3333333333333333,C
FOSL2,CTSB,0.3333333333333333,C
FOSL2,CUEDC1,0.3333333333333333,C
FOSL2,DDX60L,0.3333333333333333,C
FOSL2,EGFR,0.3333333333333333,C
FOSL2,ELL,0.3333333333333333,C
FOSL2,ERC1,0.3333333333333333,C
FOSL2,ERGIC1,0.3333333333333333,C
FOSL2,ETS2,0.3333333333333333,C
FOSL2,ETV4,0.3333333333333333,C
FOSL2,FOSL1,1.0,A
FOSL2,FOXK1,0.3333333333333333,C
FOSL2,HIVEP2,0.3333333333333333,C
FOSL2,HRH1,0.3333333333333333,C
FOSL2,IVL,1.0,A
FOSL2,KALRN,0.3333333333333333,C
FOSL2,KCNMA1,0.3333333333333333,C
FOSL2,KIAA1217,0.3333333333333333,C
FOSL2,KLF6,0.3333333333333333,C
FOSL2,KLF9,0.3333333333333333,C
FOSL2,KRT8,0.3333333333333333,C
FOSL2,LDLR,0.3333333333333333,C
FOSL2,LMNA,0.3333333333333333,C
FOSL2,MAFK,0.5,B
FOSL2,MATN2,0.3333333333333333,C
FOSL2,MIDN,0.3333333333333333,C
FOSL2,MMP13,1.0,A
FOSL2,NCOA7,0.3333333333333333,C
FOSL2,NDRG1,0.5,B
FOSL2,NEDD9,0.3333333333333333,C
FOSL2,NIBAN2,0.3333333333333333,C
FOSL2,NOS2,1.0,A
FOSL2,PALLD,0.3333333333333333,C
FOSL2,PARN,0.3333333333333333,C
